Name,Center
"KISA NORTH","{""lat"":0.173475,""lon"":34.62752}"
"KISA EAST","{""lat"":0.143755,""lon"":34.632654}"
"KISA WEST","{""lat"":0.137852,""lon"":34.498034}"
"KISA CENTRAL","{""lat"":0.152705,""lon"":34.561492}"
