Name,Center
KILIMANI,"{""lat"":-1.284027,""lon"":36.783782}"
GATINA,"{""lat"":-1.276502,""lon"":36.75559}"
KILELESHWA,"{""lat"":-1.268457,""lon"":36.78488}"
