Name,Center
"MAU NAROK","{""lat"":-0.613191,""lon"":36.003878}"
MAUCHE,"{""lat"":-0.49797,""lon"":35.968158}"
KIHINGO,"{""lat"":-0.464202,""lon"":36.04583}"
NESSUIT,"{""lat"":-0.429783,""lon"":35.887418}"
LARE,"{""lat"":-0.413554,""lon"":36.007161}"
NJORO,"{""lat"":-0.343645,""lon"":35.935863}"
