Name,Center
THANGATHA,"{""lat"":0.091101,""lon"":37.917773}"
MIKINDURI,"{""lat"":0.084031,""lon"":37.854431}"
KIGUCHWA,"{""lat"":0.187193,""lon"":37.870854}"
MUTHARA,"{""lat"":0.358095,""lon"":37.690851}"
KARAMA,"{""lat"":0.361576,""lon"":37.768699}"
