Name,Center
GIKONDI,"{""lat"":-0.592061,""lon"":37.062069}"
RUGI,"{""lat"":-0.591809,""lon"":37.111777}"
"MUKURWE-INI WEST","{""lat"":-0.536974,""lon"":37.020861}"
"MUKURWE-INI CENTRAL","{""lat"":-0.561253,""lon"":37.106172}"
