Name,Center
MWEIGA,"{""lat"":-0.361022,""lon"":36.78955}"
"NAROMORU KIAMATHAGA","{""lat"":-0.156363,""lon"":37.114431}"
MWIYOGO/ENDARASHA,"{""lat"":-0.285431,""lon"":36.859515}"
MUGUNDA,"{""lat"":-0.180201,""lon"":36.749605}"
GATARAKWA,"{""lat"":-0.281415,""lon"":36.728792}"
"THEGU RIVER","{""lat"":-0.270648,""lon"":37.058782}"
KABARU,"{""lat"":-0.25046,""lon"":37.153976}"
GAKAWA,"{""lat"":-0.080944,""lon"":37.10603}"
