Name,Center
BENANE,"{""lat"":0.581235,""lon"":40.449889}"
BURDER,"{""lat"":1.291638,""lon"":40.487568}"
"DADAJA BULLA","{""lat"":0.571562,""lon"":40.889796}"
HABASSWEIN,"{""lat"":0.763224,""lon"":39.810583}"
"LAGBOGHOL SOUTH","{""lat"":1.196077,""lon"":40.025065}"
"IBRAHIM URE","{""lat"":1.571842,""lon"":40.523116}"
DIIF,"{""lat"":1.076164,""lon"":40.831886}"
