Name,Center
MAHIGA,"{""lat"":-0.511389,""lon"":36.799929}"
IRIA-INI,"{""lat"":-0.541345,""lon"":36.831932}"
CHINGA,"{""lat"":-0.573064,""lon"":36.829657}"
KARIMA,"{""lat"":-0.536204,""lon"":36.97151}"
