Name,Center
"BABA DOGO","{""lat"":-1.240801,""lon"":36.879356}"
UTALII,"{""lat"":-1.252383,""lon"":36.860864}"
"MATHARE NORTH","{""lat"":-1.248745,""lon"":36.870964}"
"LUCKY SUMMER","{""lat"":-1.23624,""lon"":36.898828}"
KOROGOCHO,"{""lat"":-1.245722,""lon"":36.891217}"
