Name,Center
"WEST KABRAS","{""lat"":0.422671,""lon"":34.755224}"
CHEMUCHE,"{""lat"":0.444004,""lon"":34.888227}"
"EAST KABRAS","{""lat"":0.404137,""lon"":34.90377}"
BUTALI/CHEGULO,"{""lat"":0.501105,""lon"":34.82113}"
MANDA-SHIVANGA,"{""lat"":0.540475,""lon"":34.859951}"
SHIRUGU-MUGAI,"{""lat"":0.46153,""lon"":34.795499}"
"SOUTH KABRAS","{""lat"":0.381873,""lon"":34.808185}"
