Name,Center
KINYORO,"{""lat"":1.002559,""lon"":34.840651}"
MATISI,"{""lat"":1.006107,""lon"":34.978427}"
TUWANI,"{""lat"":1.032402,""lon"":34.990094}"
SABOTI,"{""lat"":0.952606,""lon"":34.805386}"
MACHEWA,"{""lat"":0.892731,""lon"":34.818871}"
