Name,Center
CHALA,"{""lat"":-3.220769,""lon"":37.979278}"
MAHOO,"{""lat"":-3.360603,""lon"":37.698383}"
BOMANI,"{""lat"":-3.388676,""lon"":37.681351}"
MBOGHONI,"{""lat"":-3.458606,""lon"":37.663648}"
MATA,"{""lat"":-3.609826,""lon"":37.974158}"
