Name,Center
MODOGASHE,"{""lat"":0.601221,""lon"":39.124481}"
BENANE,"{""lat"":0.428276,""lon"":38.851217}"
GOREALE,"{""lat"":0.317617,""lon"":39.599594}"
MAALIMIN,"{""lat"":0.536451,""lon"":39.245675}"
SABENA,"{""lat"":0.779162,""lon"":39.479905}"
BARAKI,"{""lat"":0.531701,""lon"":39.612838}"
