Name,Center
"MARAMA WEST","{""lat"":0.249418,""lon"":34.567321}"
"MARAMA CENTRAL","{""lat"":0.257005,""lon"":34.498419}"
"MARENYO - SHIANDA","{""lat"":0.189383,""lon"":34.516359}"
"MARAMA NORTH","{""lat"":0.211672,""lon"":34.580237}"
"MARAMA SOUTH","{""lat"":0.183733,""lon"":34.458056}"
