Name,Center
EMSOO,"{""lat"":0.796747,""lon"":35.586653}"
KAMARINY,"{""lat"":0.63222,""lon"":35.477477}"
KAPCHEMUTWA,"{""lat"":0.772316,""lon"":35.513749}"
TAMBACH,"{""lat"":0.650325,""lon"":35.562367}"
