Name,Center
WIGA,"{""lat"":-1.046287,""lon"":34.330918}"
"WASWETA II","{""lat"":-1.093445,""lon"":34.408231}"
RAGANA-ORUBA,"{""lat"":-1.088225,""lon"":34.465243}"
WASIMBETE,"{""lat"":-1.122689,""lon"":34.328923}"
