Name,Center
KWABWAI,"{""lat"":-0.76674,""lon"":34.272295}"
KANYADOTO,"{""lat"":-0.783918,""lon"":34.34226}"
KANYIKELA,"{""lat"":-0.786642,""lon"":34.377481}"
"KABUOCH NORTH","{""lat"":-0.71477,""lon"":34.480108}"
"KABUOCH SOUTH/PALA","{""lat"":-0.805862,""lon"":34.435179}"
"KANYAMWA KOLOGI","{""lat"":-0.63136,""lon"":34.40956}"
"KANYAMWA KOSEWE","{""lat"":-0.695883,""lon"":34.356561}"
