Name,Center
KALAMA,"{""lat"":-1.65928,""lon"":37.127597}"
MUA,"{""lat"":-1.508993,""lon"":37.203142}"
MUTITUNI,"{""lat"":-1.423756,""lon"":37.250842}"
"MACHAKOS CENTRAL","{""lat"":-1.507504,""lon"":37.280813}"
"MUMBUNI NORTH","{""lat"":-1.481466,""lon"":37.255201}"
MUVUTI/KIIMA-KIMWE,"{""lat"":-1.536937,""lon"":37.291091}"
KOLA,"{""lat"":-1.669835,""lon"":37.324203}"
