Name,Center
"GOD JOPE","{""lat"":-1.05761,""lon"":34.526504}"
"SUNA CENTRAL","{""lat"":-1.076194,""lon"":34.496474}"
KAKRAO,"{""lat"":-1.022496,""lon"":34.424259}"
KWA,"{""lat"":-1.094253,""lon"":34.59701}"
