Name,Center
RONG'E,"{""lat"":-3.417271,""lon"":38.443356}"
MWATATE,"{""lat"":-3.586213,""lon"":38.461283}"
BURA,"{""lat"":-3.58071,""lon"":38.220551}"
CHAWIA,"{""lat"":-3.857183,""lon"":38.363407}"
WUSI/KISHAMBA,"{""lat"":-3.439945,""lon"":38.364682}"
