Name,Center
MURERA,"{""lat"":-1.127173,""lon"":36.982356}"
THETA,"{""lat"":-1.080482,""lon"":36.950107}"
JUJA,"{""lat"":-1.070437,""lon"":36.985531}"
WITEITHIE,"{""lat"":-1.041191,""lon"":37.005218}"
KALIMONI,"{""lat"":-1.131279,""lon"":37.094218}"
