Name,Center
PUMWANI,"{""lat"":-1.285873,""lon"":36.843985}"
"EASTLEIGH NORTH","{""lat"":-1.270849,""lon"":36.846953}"
"EASTLEIGH SOUTH","{""lat"":-1.280527,""lon"":36.859495}"
AIRBASE,"{""lat"":-1.27005,""lon"":36.862003}"
CALIFORNIA,"{""lat"":-1.282342,""lon"":36.848486}"
