Name,Center
DUNDORI,"{""lat"":-0.239583,""lon"":36.200494}"
KABATINI,"{""lat"":-0.19809,""lon"":36.163893}"
KIAMAINA,"{""lat"":-0.202532,""lon"":36.07029}"
LANET/UMOJA,"{""lat"":-0.291016,""lon"":36.177298}"
BAHATI,"{""lat"":-0.152775,""lon"":36.157418}"
