Name,Center
ICHUNI,"{""lat"":-0.783192,""lon"":34.919277}"
NYAMASIBI,"{""lat"":-0.837729,""lon"":34.973719}"
MASIMBA,"{""lat"":-0.860262,""lon"":34.95107}"
GESUSU,"{""lat"":-0.862309,""lon"":34.90507}"
KIAMOKAMA,"{""lat"":-0.817679,""lon"":34.904938}"
