Name,Center
"IMARA DAIMA","{""lat"":-1.342913,""lon"":36.883223}"
"KWA NJENGA","{""lat"":-1.321203,""lon"":36.88206}"
"KWA REUBEN","{""lat"":-1.319717,""lon"":36.863549}"
PIPELINE,"{""lat"":-1.313017,""lon"":36.890815}"
KWARE,"{""lat"":-1.316847,""lon"":36.886505}"
