Name,Center
CHEPTAIS,"{""lat"":0.910862,""lon"":34.471002}"
CHESIKAKI,"{""lat"":0.907346,""lon"":34.508831}"
CHEPYUK,"{""lat"":0.939119,""lon"":34.561111}"
KAPKATENY,"{""lat"":0.889938,""lon"":34.598128}"
KAPTAMA,"{""lat"":0.981764,""lon"":34.689248}"
ELGON,"{""lat"":0.922648,""lon"":34.656915}"
