Name,Center
SIDINDI,"{""lat"":0.171929,""lon"":34.387553}"
SIGOMERE,"{""lat"":0.222578,""lon"":34.35989}"
UGUNJA,"{""lat"":0.195435,""lon"":34.280306}"
