Name,Center
KIMORORI/WEMPA,"{""lat"":-0.943275,""lon"":37.16644}"
MAKUYU,"{""lat"":-0.907832,""lon"":37.240881}"
KAMBITI,"{""lat"":-0.800264,""lon"":37.216395}"
KAMAHUHA,"{""lat"":-0.834396,""lon"":37.173601}"
ICHAGAKI,"{""lat"":-0.801711,""lon"":37.122327}"
NGINDA,"{""lat"":-0.780631,""lon"":37.081426}"
