Name,Center
KUNYAK,"{""lat"":-0.121761,""lon"":35.294239}"
KAMASIAN,"{""lat"":-0.125061,""lon"":35.431683}"
KIPKELION,"{""lat"":-0.15904,""lon"":35.467841}"
CHILCHILA,"{""lat"":-0.160798,""lon"":35.36583}"
