Name,Center
GOKEHARAKA/GETAMBWEGA,"{""lat"":-1.253889,""lon"":34.561966}"
"NTIMARU WEST","{""lat"":-1.339343,""lon"":34.685631}"
"NTIMARU EAST","{""lat"":-1.306427,""lon"":34.697492}"
"NYABASI EAST","{""lat"":-1.257085,""lon"":34.666224}"
"NYABASI WEST","{""lat"":-1.252889,""lon"":34.627617}"
