Name,Center
MBAKALO,"{""lat"":0.71524,""lon"":34.85747}"
NAITIRI/KABUYEFWE,"{""lat"":0.771801,""lon"":34.902962}"
MILIMA,"{""lat"":0.78137,""lon"":34.845001}"
"NDALU/ TABANI","{""lat"":0.855073,""lon"":34.97573}"
TONGAREN,"{""lat"":0.798233,""lon"":34.960772}"
"SOYSAMBU/ MITUA","{""lat"":0.787494,""lon"":35.026743}"
