Name,Center
OL-MORAN,"{""lat"":0.578993,""lon"":36.418533}"
"RUMURUTI TOWNSHIP","{""lat"":0.303218,""lon"":36.484484}"
GITHIGA,"{""lat"":0.432754,""lon"":36.295665}"
MARMANET,"{""lat"":0.274432,""lon"":36.371596}"
IGWAMITI,"{""lat"":0.11688,""lon"":36.332155}"
SALAMA,"{""lat"":0.242289,""lon"":36.654591}"
