Name,Center
NGOMENI,"{""lat"":-0.564434,""lon"":38.523345}"
KYUSO,"{""lat"":-0.540152,""lon"":38.208153}"
MUMONI,"{""lat"":-0.59235,""lon"":38.001086}"
TSEIKURU,"{""lat"":-0.257248,""lon"":38.342945}"
THARAKA,"{""lat"":-0.365075,""lon"":38.056068}"
