Name,Center
"BOMBABA BORABU","{""lat"":-0.890862,""lon"":34.777214}"
"BOOCHI BORABU","{""lat"":-0.907886,""lon"":34.808329}"
BOKIMONGE,"{""lat"":-0.906003,""lon"":34.75136}"
MAGENCHE,"{""lat"":-0.921218,""lon"":34.714053}"
