Name,Center
ENTONET/LENKISIM,"{""lat"":-2.574647,""lon"":37.217689}"
MBIRIKANI/ESELENKEI,"{""lat"":-2.494233,""lon"":37.533198}"
KUKU,"{""lat"":-2.829872,""lon"":37.743701}"
ROMBO,"{""lat"":-3.049842,""lon"":37.727008}"
KIMANA,"{""lat"":-2.787371,""lon"":37.48289}"
