Name,Center
GITUGI,"{""lat"":-0.648989,""lon"":36.999913}"
KIRU,"{""lat"":-0.601375,""lon"":36.836984}"
KAMACHARIA,"{""lat"":-0.59715,""lon"":37.007906}"
