Name,Center
NGOBIT,"{""lat"":-0.013271,""lon"":36.709848}"
TIGITHI,"{""lat"":-0.083935,""lon"":36.903432}"
THINGITHU,"{""lat"":0.031702,""lon"":37.022401}"
NANYUKI,"{""lat"":0.031711,""lon"":37.087483}"
