Name,Center
MARIASHONI,"{""lat"":-0.414947,""lon"":35.799339}"
ELBURGON,"{""lat"":-0.316052,""lon"":35.792398}"
TURI,"{""lat"":-0.290782,""lon"":35.737964}"
MOLO,"{""lat"":-0.215441,""lon"":35.754277}"
