Name,Center
CHEPTERWAI,"{""lat"":0.533501,""lon"":34.929642}"
KIPKAREN,"{""lat"":0.514116,""lon"":35.022786}"
KURGUNG/SURUNGAI,"{""lat"":0.457495,""lon"":34.973098}"
KABIYET,"{""lat"":0.43705,""lon"":35.066359}"
NDALAT,"{""lat"":0.515537,""lon"":35.106647}"
KABISAGA,"{""lat"":0.432684,""lon"":35.126203}"
SANGALO/KEBULONIK,"{""lat"":0.361423,""lon"":34.996159}"
