Name,Center
MOSIRO,"{""lat"":-1.222347,""lon"":36.091864}"
KEEKONYOKIE,"{""lat"":-1.142943,""lon"":36.239332}"
SUSWA,"{""lat"":-0.993906,""lon"":36.231546}"
