Name,Center
PONGWE/KIKONENI,"{""lat"":-4.532909,""lon"":39.327624}"
DZOMBO,"{""lat"":-4.451695,""lon"":39.219174}"
MWERENI,"{""lat"":-4.352527,""lon"":38.959941}"
VANGA,"{""lat"":-4.56321,""lon"":39.136686}"
