Name,Center
"GWASSI SOUTH","{""lat"":-0.721996,""lon"":34.10644}"
"GWASSI NORTH","{""lat"":-0.67996,""lon"":34.017444}"
"KAKSINGRI WEST","{""lat"":-0.56009,""lon"":34.072081}"
RUMA-KAKSINGRI,"{""lat"":-0.608676,""lon"":34.249715}"
