Name,Center
"CLAY CITY","{""lat"":-1.217259,""lon"":36.914662}"
MWIKI,"{""lat"":-1.232643,""lon"":36.96326}"
KASARANI,"{""lat"":-1.228065,""lon"":36.899176}"
NJIRU,"{""lat"":-1.247732,""lon"":36.927037}"
RUAI,"{""lat"":-1.255643,""lon"":37.035641}"
