Name,Center
KIVAA,"{""lat"":-0.931895,""lon"":37.763921}"
"MASINGA CENTRAL","{""lat"":-0.98145,""lon"":37.636509}"
EKALAKALA,"{""lat"":-0.978033,""lon"":37.510942}"
MUTHESYA,"{""lat"":-0.964589,""lon"":37.40709}"
NDITHINI,"{""lat"":-0.874801,""lon"":37.342079}"
