Name,Center
GITHURAI,"{""lat"":-1.199772,""lon"":36.907208}"
"KAHAWA WEST","{""lat"":-1.174476,""lon"":36.914834}"
ZIMMERMAN,"{""lat"":-1.200585,""lon"":36.880059}"
ROYSAMBU,"{""lat"":-1.223182,""lon"":36.861622}"
KAHAWA,"{""lat"":-1.18936,""lon"":36.905991}"
