Name,Center
MAUA,"{""lat"":0.235983,""lon"":37.953848}"
KIEGOI/ANTUBOCHIU,"{""lat"":0.223963,""lon"":37.928183}"
"ATHIRU GAITI","{""lat"":0.084522,""lon"":38.217053}"
AKACHIU,"{""lat"":0.140813,""lon"":37.951052}"
KANUNI,"{""lat"":0.073849,""lon"":38.118681}"
