Name,Center
ARABIA,"{""lat"":3.649728,""lon"":41.526326}"
"BULLA MPYA","{""lat"":3.86557,""lon"":41.778285}"
KHALALIO,"{""lat"":3.922155,""lon"":41.659183}"
NEBOI,"{""lat"":3.967744,""lon"":41.751567}"
TOWNSHIP,"{""lat"":3.948506,""lon"":41.857728}"
FINO,"{""lat"":3.407776,""lon"":41.268034}"
