Name,Center
KASIKEU,"{""lat"":-1.951013,""lon"":37.363797}"
MUKAA,"{""lat"":-1.843331,""lon"":37.32531}"
"KIIMA KIU/KALANZONI","{""lat"":-1.783541,""lon"":37.227486}"
