Name,Center
"UMOJA I","{""lat"":-1.280002,""lon"":36.887335}"
"UMOJA II","{""lat"":-1.280576,""lon"":36.894768}"
MOWLEM,"{""lat"":-1.263736,""lon"":36.896002}"
"KARIOBANGI SOUTH","{""lat"":-1.269137,""lon"":36.879799}"
