Name,Center
MWANGANTHIA,"{""lat"":-0.02986,""lon"":37.511801}"
"ABOTHUGUCHI CENTRAL","{""lat"":-0.02371,""lon"":37.739352}"
"ABOTHUGUCHI WEST","{""lat"":-0.069157,""lon"":37.835524}"
