Name,Center
ILKERIN,"{""lat"":-1.070852,""lon"":35.070817}"
OLOlMASANI,"{""lat"":-0.929381,""lon"":35.041934}"
MOGONDO,"{""lat"":-1.026777,""lon"":35.058772}"
KAPSASIAN,"{""lat"":-0.980498,""lon"":35.125946}"
