Name,Center
MIWANI,"{""lat"":-0.045109,""lon"":34.925275}"
OMBEYI,"{""lat"":-0.104543,""lon"":34.925022}"
MASOGO/NYANG'OMA,"{""lat"":-0.111696,""lon"":35.04683}"
CHEMELIL,"{""lat"":-0.069691,""lon"":35.152636}"
MUHORONI/KORU,"{""lat"":-0.171079,""lon"":35.253127}"
