Name,Center
"DEDAN KIMANTHI","{""lat"":-0.436773,""lon"":36.777208}"
WAMAGANA,"{""lat"":-0.480481,""lon"":36.870997}"
AGUTHI-GAAKI,"{""lat"":-0.489618,""lon"":37.018048}"
