Name,Center
RIGOMA,"{""lat"":-0.73764,""lon"":34.935492}"
GACHUBA,"{""lat"":-0.701007,""lon"":34.880573}"
KEMERA,"{""lat"":-0.668946,""lon"":34.829168}"
MAGOMBO,"{""lat"":-0.655667,""lon"":34.902652}"
MANGA,"{""lat"":-0.626838,""lon"":34.858084}"
GESIMA,"{""lat"":-0.695504,""lon"":34.97099}"
