Name,Center
ITHANGA,"{""lat"":-0.985207,""lon"":37.344504}"
KAKUZI/MITUBIRI,"{""lat"":-1.01507,""lon"":37.238735}"
MUGUMO-INI,"{""lat"":-0.976867,""lon"":37.030909}"
KIHUMBU-INI,"{""lat"":-0.915652,""lon"":36.974245}"
GATANGA,"{""lat"":-0.90531,""lon"":36.921458}"
KARIARA,"{""lat"":-0.807406,""lon"":36.804678}"
