Name,Center
MUNICIPALITY,"{""lat"":0.087467,""lon"":37.62259}"
"NTIMA EAST","{""lat"":0.032541,""lon"":37.676287}"
"NTIMA WEST","{""lat"":0.03288,""lon"":37.633794}"
"NYAKI WEST","{""lat"":0.100756,""lon"":37.669335}"
"NYAKI EAST","{""lat"":0.052518,""lon"":37.737049}"
