Name,Center
"KAPUTIEI NORTH","{""lat"":-1.686025,""lon"":36.945526}"
KITENGELA,"{""lat"":-1.436095,""lon"":36.82156}"
OLOOSIRKON/SHOLINKE,"{""lat"":-1.521289,""lon"":36.849454}"
KENYAWA-POKA,"{""lat"":-2.206216,""lon"":37.446985}"
IMARORO,"{""lat"":-1.941578,""lon"":37.123996}"
