Name,Center
KEEKONYOKIE,"{""lat"":-1.600796,""lon"":36.581315}"
ILOODOKILANI,"{""lat"":-1.979908,""lon"":36.495081}"
MAGADI,"{""lat"":-1.90883,""lon"":36.209858}"
"EWUASO OoNKIDONG'I","{""lat"":-1.33951,""lon"":36.394632}"
MOSIRO,"{""lat"":-1.554608,""lon"":36.182933}"
