Name,Center
KITISURU,"{""lat"":-1.245824,""lon"":36.754112}"
PARKLANDS/HIGHRIDGE,"{""lat"":-1.256186,""lon"":36.802369}"
KARURA,"{""lat"":-1.227464,""lon"":36.80898}"
KANGEMI,"{""lat"":-1.265838,""lon"":36.751096}"
"MOUNTAIN VIEW","{""lat"":-1.267421,""lon"":36.736406}"
