Name,Center
ASHABITO,"{""lat"":3.384153,""lon"":40.772454}"
GUTICHA,"{""lat"":3.592168,""lon"":40.579661}"
MOROTHILE,"{""lat"":3.783136,""lon"":40.751572}"
RHAMU,"{""lat"":3.865087,""lon"":41.184431}"
RHAMU-DIMTU,"{""lat"":3.9575,""lon"":40.949314}"
