Name,Center
KAERIS,"{""lat"":3.996645,""lon"":35.499902}"
"LAKE ZONE","{""lat"":4.234813,""lon"":35.821476}"
LAPUR,"{""lat"":4.824399,""lon"":35.707067}"
KAALENG/KAIKOR,"{""lat"":4.612498,""lon"":35.261374}"
KIBISH,"{""lat"":5.122637,""lon"":35.43796}"
NAKALALE,"{""lat"":3.878604,""lon"":35.22036}"
