Name,Center
"NAMBOBOTO NAMBUKU","{""lat"":0.324584,""lon"":34.107059}"
NANGINA,"{""lat"":0.283095,""lon"":34.11271}"
"AGENG'A NANGUBA","{""lat"":0.235096,""lon"":34.05974}"
BWIRI,"{""lat"":0.183185,""lon"":34.044141}"
