Name,Center
LIKUYANI,"{""lat"":0.686819,""lon"":35.09955}"
SANGO,"{""lat"":0.753548,""lon"":35.081308}"
KONGONI,"{""lat"":0.779795,""lon"":35.125122}"
NZOIA,"{""lat"":0.829258,""lon"":35.075118}"
SINOKO,"{""lat"":0.875243,""lon"":35.063341}"
