Name,Center
"MFANGANO ISLAND","{""lat"":-0.435475,""lon"":34.00957}"
"RUSINGA ISLAND","{""lat"":-0.38428,""lon"":34.15105}"
KASGUNGA,"{""lat"":-0.448118,""lon"":34.23086}"
GEMBE,"{""lat"":-0.470255,""lon"":34.319782}"
LAMBWE,"{""lat"":-0.553127,""lon"":34.357338}"
